customer_id,territory_id,last_successful_visit,recency,frequency,monetary,r_score,f_score,m_score,rfm_combined,seasonality_score,territory_score,locality_score,rating_score,final_customer_score,rfm_segment_final,customer_rank
CUS_RUH_0031,TER_RUH,2026-05-03,26.0,1.0,3081.62,0.36363636363636365,0.5,0.08525970619678219,0.316298689944382,0.5132450331125827,1.0,0.6576345450266408,1.0,0.5462564404141916,Medium,73
CUS_RUH_0055,TER_RUH,2026-05-03,26.0,1.0,331.14,0.36363636363636365,0.5,0.00916170686522104,0.29093269016719486,0.5132450331125827,1.0,0.6576345450266408,0.75,0.5111100405033169,Medium,74
CUS_RUH_0076,TER_RUH,2026-05-02,27.0,1.0,751.55,0.2727272727272727,0.5,0.0207932620479461,0.2645068449250729,0.5132450331125827,1.0,0.7753566244528488,0.5,0.4873119103490889,Medium,75
CUS_RUH_0030,TER_RUH,2026-05-02,27.0,1.0,818.74,0.2727272727272727,0.5,0.022652219239086408,0.26512649732211974,0.5132450331125827,1.0,0.6576345450266408,0.5,0.47578756336528677,Medium,76
CUS_RUH_0028,TER_RUH,2026-05-10,19.0,1.0,504.21,1.0,0.5,0.013950064077167059,0.5046500213590557,0.5132450331125827,1.0,0.0,0.0,0.45583351847739706,Medium,77
CUS_RUH_0089,TER_RUH,2026-05-02,27.0,1.0,587.55,0.2727272727272727,0.5,0.016255846073143145,0.26299437293347194,0.5132450331125827,1.0,0.11565445610883368,0.5,0.42073670471804697,Medium,78
CUS_RUH_0079,TER_RUH,2026-05-03,26.0,1.0,3287.87,0.36363636363636365,0.5,0.09096606012850847,0.31820080792162403,0.5132450331125827,1.0,0.11565445610883368,0.25,0.4178192787133078,Medium,79
CUS_RUH_0085,TER_RUH,2026-04-30,29.0,1.0,6658.07,0.09090909090909091,0.5,0.1842099584107092,0.2583730164399334,0.013245033112582781,1.0,1.0,1.0,0.40732271650974816,Medium,80
CUS_RUH_0080,TER_RUH,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.7753566244528488,0.75,0.4025356624452849,Medium,81
CUS_RUH_0099,TER_RUH,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6576345450266408,0.75,0.3907634545026641,Low,82
CUS_RUH_0015,TER_RUH,2026-05-03,26.0,1.0,925.42,0.36363636363636365,0.5,0.025603752996354572,0.2964133722109061,0.5132450331125827,1.0,0.0,0.0,0.3725388588181372,Low,83
CUS_RUH_0087,TER_RUH,2026-04-30,29.0,1.0,907.82,0.09090909090909091,0.5,0.0251168107941806,0.20534196723442386,0.013245033112582781,1.0,0.6576345450266408,1.0,0.3518737513302085,Low,84
CUS_RUH_0097,TER_RUH,2026-04-30,29.0,1.0,2130.79,0.09090909090909091,0.5,0.058952930396038945,0.21662067376837665,0.013245033112582781,1.0,0.7753566244528488,0.75,0.3431574418864104,Low,85
CUS_RUH_0047,TER_RUH,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6576345450266408,0.25,0.3407634545026641,Low,86
CUS_RUH_0095,TER_RUH,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026490066225165563,1.0,1.0,1.0,0.3079470198675497,Low,87
CUS_RUH_0084,TER_RUH,2026-04-30,29.0,1.0,2172.45,0.09090909090909091,0.5,0.06010554472232121,0.21700487854380404,0.013245033112582781,1.0,0.11565445610883368,1.0,0.30234090696217986,Low,88
CUS_RUH_0040,TER_RUH,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013520971302428257,1.0,0.7753566244528488,0.75,0.2565919538360134,Low,89
CUS_RUH_0098,TER_RUH,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013520971302428257,1.0,0.7753566244528488,0.75,0.2565919538360134,Low,89
CUS_RUH_0074,TER_RUH,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,1.0,0.7753566244528488,0.75,0.25650917237905974,Low,90
CUS_RUH_0062,TER_RUH,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,1.0,1.0,0.25,0.22897350993377483,Low,91
CUS_RUH_0071,TER_RUH,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,1.0,0.11565445610883368,1.0,0.2155389555446582,Low,92
CUS_RUH_0006,TER_RUH,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026490066225165563,1.0,0.7753566244528488,0.25,0.21048268231283454,Low,93
CUS_RUH_0050,TER_RUH,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,1.0,0.0,1.0,0.20397350993377483,Low,94
CUS_RUH_0045,TER_RUH,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026490066225165563,1.0,0.11565445610883368,0.75,0.19451246547843304,Low,95
CUS_RUH_0033,TER_RUH,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013520971302428257,1.0,0.11565445610883368,0.75,0.19062173700161186,Low,96
CUS_RUH_0036,TER_RUH,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013520971302428257,1.0,0.0,0.75,0.17905629139072848,Low,97
CUS_RUH_0056,TER_RUH,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,1.0,0.11565445610883368,0.25,0.1405389555446582,Low,98
CUS_RUH_0026,TER_RUH,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,1.0,0.11565445610883368,0.0,0.1155389555446582,Low,99
