visit_id,visit_date,customer_id,sales_id,van_id,successful_visit,transaction_amount,notes
VIS_RUH_001873,2025-10-05,CUS_RUH_0039,SAL_RUH_002,VAN_RUH_002,True,215.93,Full order confirmed.
VIS_RUH_001970,2025-10-05,CUS_RUH_0041,SAL_RUH_003,VAN_RUH_003,True,10892.75,Paid on delivery.
VIS_RUH_002654,2025-10-05,CUS_RUH_0055,SAL_RUH_003,VAN_RUH_003,True,537.2,Order placed successfully.
VIS_RUH_002752,2025-10-05,CUS_RUH_0057,SAL_RUH_003,VAN_RUH_003,False,0.0,Customer requested reschedule.
VIS_RUH_003290,2025-10-05,CUS_RUH_0068,SAL_RUH_001,VAN_RUH_001,False,0.0,Customer not available.
VIS_RUH_003828,2025-10-05,CUS_RUH_0079,SAL_RUH_003,VAN_RUH_003,True,3963.59,Standard visit; order processed.
VIS_RUH_004364,2025-10-05,CUS_RUH_0090,SAL_RUH_002,VAN_RUH_002,True,10440.31,Client satisfied with delivery.
VIS_RUH_004462,2025-10-05,CUS_RUH_0092,SAL_RUH_001,VAN_RUH_001,True,12915.99,Standard visit; order processed.
VIS_RUH_004608,2025-10-05,CUS_RUH_0095,SAL_RUH_002,VAN_RUH_002,False,0.0,Stock sufficient; no order needed.
VIS_DMM_000213,2025-10-06,CUS_DMM_0005,SAL_DMM_003,VAN_DMM_003,True,770.84,Order placed successfully.
VIS_DMM_000407,2025-10-06,CUS_DMM_0009,SAL_DMM_003,VAN_DMM_003,True,625.64,Seasonal top-up order.
VIS_DMM_000651,2025-10-06,CUS_DMM_0014,SAL_DMM_003,VAN_DMM_003,False,0.0,Shop closed at time of visit.
VIS_DMM_001238,2025-10-06,CUS_DMM_0026,SAL_DMM_002,VAN_DMM_002,True,829.31,Promotional items ordered.
VIS_DMM_001383,2025-10-06,CUS_DMM_0029,SAL_DMM_002,VAN_DMM_002,False,0.0,Cold-chain issue; order deferred.
VIS_DMM_001577,2025-10-06,CUS_DMM_0033,SAL_DMM_001,VAN_DMM_001,False,0.0,Customer not available.
VIS_DMM_001625,2025-10-06,CUS_DMM_0034,SAL_DMM_002,VAN_DMM_002,False,0.0,Customer not available.
VIS_DMM_001820,2025-10-06,CUS_DMM_0038,SAL_DMM_002,VAN_DMM_002,True,737.03,Standard visit; order processed.
VIS_DMM_001965,2025-10-06,CUS_DMM_0041,SAL_DMM_001,VAN_DMM_001,False,0.0,No decision-maker present.
VIS_DMM_002013,2025-10-06,CUS_DMM_0042,SAL_DMM_001,VAN_DMM_001,True,3018.55,Promotional items ordered.
VIS_DMM_002355,2025-10-06,CUS_DMM_0049,SAL_DMM_001,VAN_DMM_001,True,4420.77,Paid on delivery.
VIS_DMM_002891,2025-10-06,CUS_DMM_0060,SAL_DMM_001,VAN_DMM_001,False,0.0,Customer requested reschedule.
VIS_DMM_003330,2025-10-06,CUS_DMM_0069,SAL_DMM_003,VAN_DMM_003,True,939.55,Invoice issued.
VIS_DMM_003914,2025-10-06,CUS_DMM_0081,SAL_DMM_003,VAN_DMM_003,True,965.67,Promotional items ordered.
VIS_DMM_004060,2025-10-06,CUS_DMM_0084,SAL_DMM_002,VAN_DMM_002,True,9355.45,Client satisfied with delivery.
VIS_DMM_004791,2025-10-06,CUS_DMM_0099,SAL_DMM_002,VAN_DMM_002,True,17976.57,Full order confirmed.
VIS_JED_000361,2025-10-06,CUS_JED_0008,SAL_JED_003,VAN_JED_003,True,754.32,Invoice issued.
VIS_JED_000409,2025-10-06,CUS_JED_0009,SAL_JED_003,VAN_JED_003,True,780.79,New SKUs added to order.
VIS_JED_000897,2025-10-06,CUS_JED_0019,SAL_JED_002,VAN_JED_002,False,0.0,Cold-chain issue; order deferred.
VIS_JED_001092,2025-10-06,CUS_JED_0023,SAL_JED_003,VAN_JED_003,True,201.67,Promotional items ordered.
VIS_JED_001971,2025-10-06,CUS_JED_0041,SAL_JED_003,VAN_JED_003,True,734.75,Repeat order; no issues.
VIS_JED_002068,2025-10-06,CUS_JED_0043,SAL_JED_003,VAN_JED_003,True,2524.61,Paid on delivery.
VIS_JED_002361,2025-10-06,CUS_JED_0049,SAL_JED_002,VAN_JED_002,True,535.63,Client satisfied with delivery.
VIS_JED_003046,2025-10-06,CUS_JED_0063,SAL_JED_001,VAN_JED_001,True,4195.22,Client satisfied with delivery.
VIS_JED_003191,2025-10-06,CUS_JED_0066,SAL_JED_003,VAN_JED_003,True,251.95,Repeat order; no issues.
VIS_JED_003288,2025-10-06,CUS_JED_0068,SAL_JED_001,VAN_JED_001,False,0.0,Shop closed at time of visit.
VIS_JED_003335,2025-10-06,CUS_JED_0069,SAL_JED_001,VAN_JED_001,True,942.88,Invoice issued.
VIS_JED_003578,2025-10-06,CUS_JED_0074,SAL_JED_002,VAN_JED_002,True,5336.4,Repeat order; no issues.
VIS_JED_003773,2025-10-06,CUS_JED_0078,SAL_JED_001,VAN_JED_001,True,790.56,Standard visit; order processed.
VIS_JED_004114,2025-10-06,CUS_JED_0085,SAL_JED_003,VAN_JED_003,True,2880.06,Order placed successfully.
VIS_JED_004309,2025-10-06,CUS_JED_0089,SAL_JED_001,VAN_JED_001,False,0.0,Competitor promotion; no order.
VIS_JED_004552,2025-10-06,CUS_JED_0094,SAL_JED_002,VAN_JED_002,True,1880.09,Paid on delivery.
VIS_JED_004600,2025-10-06,CUS_JED_0095,SAL_JED_002,VAN_JED_002,True,4782.55,Standard visit; order processed.
VIS_JED_004794,2025-10-06,CUS_JED_0099,SAL_JED_002,VAN_JED_002,False,0.0,Customer requested reschedule.
VIS_RUH_000459,2025-10-06,CUS_RUH_0010,SAL_RUH_002,VAN_RUH_002,True,2823.53,Client satisfied with delivery.
VIS_RUH_000556,2025-10-06,CUS_RUH_0012,SAL_RUH_002,VAN_RUH_002,True,1249.44,Standard visit; order processed.
VIS_RUH_000947,2025-10-06,CUS_RUH_0020,SAL_RUH_002,VAN_RUH_002,False,0.0,No decision-maker present.
VIS_RUH_001534,2025-10-06,CUS_RUH_0032,SAL_RUH_003,VAN_RUH_003,True,12314.54,Repeat order; no issues.
VIS_RUH_001582,2025-10-06,CUS_RUH_0033,SAL_RUH_002,VAN_RUH_002,True,3207.01,Standard visit; order processed.
VIS_RUH_001728,2025-10-06,CUS_RUH_0036,SAL_RUH_003,VAN_RUH_003,False,0.0,Order cancelled by customer.
VIS_RUH_001825,2025-10-06,CUS_RUH_0038,SAL_RUH_002,VAN_RUH_002,True,11146.23,Full order confirmed.
VIS_RUH_001922,2025-10-06,CUS_RUH_0040,SAL_RUH_003,VAN_RUH_003,False,0.0,Competitor promotion; no order.
VIS_RUH_002264,2025-10-06,CUS_RUH_0047,SAL_RUH_001,VAN_RUH_001,True,446.09,Paid on delivery.
VIS_RUH_002948,2025-10-06,CUS_RUH_0061,SAL_RUH_003,VAN_RUH_003,False,0.0,Stock sufficient; no order needed.
VIS_RUH_003486,2025-10-06,CUS_RUH_0072,SAL_RUH_002,VAN_RUH_002,False,0.0,Order cancelled by customer.
VIS_RUH_003877,2025-10-06,CUS_RUH_0080,SAL_RUH_001,VAN_RUH_001,True,563.16,Client satisfied with delivery.
VIS_RUH_004169,2025-10-06,CUS_RUH_0086,SAL_RUH_003,VAN_RUH_003,False,0.0,Order cancelled by customer.
VIS_RUH_004560,2025-10-06,CUS_RUH_0094,SAL_RUH_003,VAN_RUH_003,False,0.0,Credit limit exceeded.
VIS_RUH_004755,2025-10-06,CUS_RUH_0098,SAL_RUH_003,VAN_RUH_003,False,0.0,Customer not available.
VIS_RUH_004803,2025-10-06,CUS_RUH_0099,SAL_RUH_001,VAN_RUH_001,True,1115.9,Repeat order; no issues.
VIS_DMM_000019,2025-10-07,CUS_DMM_0001,SAL_DMM_001,VAN_DMM_001,True,5076.89,Invoice issued.
VIS_DMM_000896,2025-10-07,CUS_DMM_0019,SAL_DMM_003,VAN_DMM_003,True,394.34,Full order confirmed.
VIS_DMM_000945,2025-10-07,CUS_DMM_0020,SAL_DMM_002,VAN_DMM_002,True,4192.49,Paid on delivery.
VIS_DMM_001092,2025-10-07,CUS_DMM_0023,SAL_DMM_003,VAN_DMM_003,False,0.0,Competitor promotion; no order.
VIS_DMM_001190,2025-10-07,CUS_DMM_0025,SAL_DMM_003,VAN_DMM_003,True,4367.65,Client satisfied with delivery.
VIS_DMM_001481,2025-10-07,CUS_DMM_0031,SAL_DMM_002,VAN_DMM_002,True,699.45,New SKUs added to order.
VIS_DMM_002160,2025-10-07,CUS_DMM_0045,SAL_DMM_002,VAN_DMM_002,True,1036.28,Paid on delivery.
VIS_DMM_002209,2025-10-07,CUS_DMM_0046,SAL_DMM_002,VAN_DMM_002,False,0.0,Cold-chain issue; order deferred.
VIS_DMM_002453,2025-10-07,CUS_DMM_0051,SAL_DMM_003,VAN_DMM_003,True,859.26,Repeat order; no issues.
VIS_DMM_002599,2025-10-07,CUS_DMM_0054,SAL_DMM_003,VAN_DMM_003,True,406.92,Paid on delivery.
VIS_DMM_002648,2025-10-07,CUS_DMM_0055,SAL_DMM_002,VAN_DMM_002,False,0.0,Order cancelled by customer.
VIS_DMM_002988,2025-10-07,CUS_DMM_0062,SAL_DMM_002,VAN_DMM_002,False,0.0,Order cancelled by customer.
VIS_DMM_003282,2025-10-07,CUS_DMM_0068,SAL_DMM_003,VAN_DMM_003,True,4166.99,Order placed successfully.
VIS_DMM_003379,2025-10-07,CUS_DMM_0070,SAL_DMM_003,VAN_DMM_003,True,496.03,Order placed successfully.
VIS_DMM_003525,2025-10-07,CUS_DMM_0073,SAL_DMM_001,VAN_DMM_001,True,551.0,Repeat order; no issues.
VIS_DMM_004352,2025-10-07,CUS_DMM_0090,SAL_DMM_002,VAN_DMM_002,True,4652.74,Seasonal top-up order.
VIS_DMM_004547,2025-10-07,CUS_DMM_0094,SAL_DMM_002,VAN_DMM_002,True,971.06,Client satisfied with delivery.
VIS_DMM_004743,2025-10-07,CUS_DMM_0098,SAL_DMM_002,VAN_DMM_002,True,3614.42,Promotional items ordered.
VIS_JED_000653,2025-10-07,CUS_JED_0014,SAL_JED_003,VAN_JED_003,False,0.0,Stock sufficient; no order needed.
VIS_JED_000702,2025-10-07,CUS_JED_0015,SAL_JED_002,VAN_JED_002,True,1800.53,New SKUs added to order.
VIS_JED_001141,2025-10-07,CUS_JED_0024,SAL_JED_003,VAN_JED_003,False,0.0,Credit limit exceeded.
VIS_JED_001482,2025-10-07,CUS_JED_0031,SAL_JED_003,VAN_JED_003,True,2493.33,Seasonal top-up order.
VIS_JED_001531,2025-10-07,CUS_JED_0032,SAL_JED_002,VAN_JED_002,True,4248.09,Invoice issued.
VIS_JED_001678,2025-10-07,CUS_JED_0035,SAL_JED_001,VAN_JED_001,True,774.86,Full order confirmed.
VIS_JED_001825,2025-10-07,CUS_JED_0038,SAL_JED_002,VAN_JED_002,True,6639.71,New SKUs added to order.
VIS_JED_001874,2025-10-07,CUS_JED_0039,SAL_JED_002,VAN_JED_002,False,0.0,Order cancelled by customer.
VIS_JED_002020,2025-10-07,CUS_JED_0042,SAL_JED_003,VAN_JED_003,True,3581.0,Full order confirmed.
VIS_JED_002117,2025-10-07,CUS_JED_0044,SAL_JED_003,VAN_JED_003,True,6289.61,Paid on delivery.
VIS_JED_002215,2025-10-07,CUS_JED_0046,SAL_JED_001,VAN_JED_001,True,2146.32,Client satisfied with delivery.
VIS_JED_002606,2025-10-07,CUS_JED_0054,SAL_JED_001,VAN_JED_001,True,516.11,Promotional items ordered.
VIS_JED_002802,2025-10-07,CUS_JED_0058,SAL_JED_002,VAN_JED_002,True,2302.15,Invoice issued.
VIS_JED_003481,2025-10-07,CUS_JED_0072,SAL_JED_003,VAN_JED_003,True,700.59,Seasonal top-up order.
VIS_JED_003870,2025-10-07,CUS_JED_0080,SAL_JED_002,VAN_JED_002,True,6567.3,Repeat order; no issues.
VIS_JED_004261,2025-10-07,CUS_JED_0088,SAL_JED_002,VAN_JED_002,True,9479.0,Standard visit; order processed.
VIS_RUH_000019,2025-10-07,CUS_RUH_0001,SAL_RUH_003,VAN_RUH_003,True,182.52,Invoice issued.
VIS_RUH_000068,2025-10-07,CUS_RUH_0002,SAL_RUH_001,VAN_RUH_001,True,1384.35,Client satisfied with delivery.
VIS_RUH_000215,2025-10-07,CUS_RUH_0005,SAL_RUH_002,VAN_RUH_002,True,3909.38,Repeat order; no issues.
VIS_RUH_000996,2025-10-07,CUS_RUH_0021,SAL_RUH_003,VAN_RUH_003,True,12073.74,Seasonal top-up order.
VIS_RUH_001241,2025-10-07,CUS_RUH_0026,SAL_RUH_001,VAN_RUH_001,False,0.0,Payment overdue; order withheld.
VIS_RUH_002118,2025-10-07,CUS_RUH_0044,SAL_RUH_001,VAN_RUH_001,True,840.63,Promotional items ordered.
VIS_RUH_002216,2025-10-07,CUS_RUH_0046,SAL_RUH_003,VAN_RUH_003,True,1317.25,Order placed successfully.
VIS_RUH_002704,2025-10-07,CUS_RUH_0056,SAL_RUH_003,VAN_RUH_003,True,582.51,Seasonal top-up order.
VIS_RUH_002900,2025-10-07,CUS_RUH_0060,SAL_RUH_001,VAN_RUH_001,False,0.0,No decision-maker present.
VIS_RUH_002997,2025-10-07,CUS_RUH_0062,SAL_RUH_002,VAN_RUH_002,False,0.0,Customer requested reschedule.
VIS_RUH_003095,2025-10-07,CUS_RUH_0064,SAL_RUH_003,VAN_RUH_003,True,3819.05,Client satisfied with delivery.
VIS_RUH_003340,2025-10-07,CUS_RUH_0069,SAL_RUH_001,VAN_RUH_001,True,421.15,Repeat order; no issues.
VIS_RUH_004414,2025-10-07,CUS_RUH_0091,SAL_RUH_001,VAN_RUH_001,False,0.0,Cold-chain issue; order deferred.
VIS_RUH_004512,2025-10-07,CUS_RUH_0093,SAL_RUH_003,VAN_RUH_003,True,9489.06,Client satisfied with delivery.
VIS_RUH_004851,2025-10-07,CUS_RUH_0100,SAL_RUH_002,VAN_RUH_002,True,175.71,Paid on delivery.
VIS_DMM_000262,2025-10-08,CUS_DMM_0006,SAL_DMM_001,VAN_DMM_001,True,473.2,Paid on delivery.
VIS_DMM_000749,2025-10-08,CUS_DMM_0016,SAL_DMM_001,VAN_DMM_001,True,448.45,Client satisfied with delivery.
VIS_DMM_001141,2025-10-08,CUS_DMM_0024,SAL_DMM_003,VAN_DMM_003,False,0.0,Order cancelled by customer.
VIS_DMM_001530,2025-10-08,CUS_DMM_0032,SAL_DMM_002,VAN_DMM_002,False,0.0,Payment overdue; order withheld.
VIS_DMM_001869,2025-10-08,CUS_DMM_0039,SAL_DMM_002,VAN_DMM_002,True,9606.88,Standard visit; order processed.
VIS_DMM_002258,2025-10-08,CUS_DMM_0047,SAL_DMM_003,VAN_DMM_003,True,3851.39,Client satisfied with delivery.
VIS_DMM_002795,2025-10-08,CUS_DMM_0058,SAL_DMM_002,VAN_DMM_002,True,13251.29,Seasonal top-up order.
VIS_DMM_002843,2025-10-08,CUS_DMM_0059,SAL_DMM_003,VAN_DMM_003,True,1124.23,Order placed successfully.
VIS_DMM_003184,2025-10-08,CUS_DMM_0066,SAL_DMM_001,VAN_DMM_001,False,0.0,Shop closed at time of visit.
VIS_DMM_003477,2025-10-08,CUS_DMM_0072,SAL_DMM_002,VAN_DMM_002,True,997.79,Paid on delivery.
VIS_DMM_003671,2025-10-08,CUS_DMM_0076,SAL_DMM_001,VAN_DMM_001,False,0.0,Order cancelled by customer.
VIS_DMM_003866,2025-10-08,CUS_DMM_0080,SAL_DMM_001,VAN_DMM_001,True,14416.39,Order placed successfully.
VIS_DMM_004206,2025-10-08,CUS_DMM_0087,SAL_DMM_003,VAN_DMM_003,True,589.89,Paid on delivery.
VIS_DMM_004645,2025-10-08,CUS_DMM_0096,SAL_DMM_003,VAN_DMM_003,False,0.0,Shop closed at time of visit.
VIS_DMM_004694,2025-10-08,CUS_DMM_0097,SAL_DMM_001,VAN_DMM_001,True,800.55,Client satisfied with delivery.
VIS_JED_000313,2025-10-08,CUS_JED_0007,SAL_JED_002,VAN_JED_002,True,109.32,Order placed successfully.
VIS_JED_000605,2025-10-08,CUS_JED_0013,SAL_JED_003,VAN_JED_003,False,0.0,Customer requested reschedule.
VIS_JED_000751,2025-10-08,CUS_JED_0016,SAL_JED_001,VAN_JED_001,True,510.14,Paid on delivery.
VIS_JED_001190,2025-10-08,CUS_JED_0025,SAL_JED_003,VAN_JED_003,False,0.0,Credit limit exceeded.
VIS_JED_001238,2025-10-08,CUS_JED_0026,SAL_JED_003,VAN_JED_003,True,2836.29,Standard visit; order processed.
VIS_JED_001384,2025-10-08,CUS_JED_0029,SAL_JED_002,VAN_JED_002,False,0.0,Stock sufficient; no order needed.
VIS_JED_001629,2025-10-08,CUS_JED_0034,SAL_JED_001,VAN_JED_001,False,0.0,Customer not available.
VIS_JED_001776,2025-10-08,CUS_JED_0037,SAL_JED_001,VAN_JED_001,True,7254.65,Paid on delivery.
VIS_JED_002508,2025-10-08,CUS_JED_0052,SAL_JED_002,VAN_JED_002,True,18355.76,Paid on delivery.
VIS_JED_002900,2025-10-08,CUS_JED_0060,SAL_JED_002,VAN_JED_002,True,517.73,Repeat order; no issues.
VIS_JED_004212,2025-10-08,CUS_JED_0087,SAL_JED_002,VAN_JED_002,True,809.62,Standard visit; order processed.
VIS_JED_004455,2025-10-08,CUS_JED_0092,SAL_JED_002,VAN_JED_002,True,415.31,Promotional items ordered.
VIS_JED_004747,2025-10-08,CUS_JED_0098,SAL_JED_003,VAN_JED_003,True,17386.29,Paid on delivery.
VIS_JED_004843,2025-10-08,CUS_JED_0100,SAL_JED_001,VAN_JED_001,False,0.0,Payment overdue; order withheld.
VIS_RUH_000313,2025-10-08,CUS_RUH_0007,SAL_RUH_003,VAN_RUH_003,False,0.0,Credit limit exceeded.
VIS_RUH_000362,2025-10-08,CUS_RUH_0008,SAL_RUH_002,VAN_RUH_002,False,0.0,Customer not available.
VIS_RUH_000801,2025-10-08,CUS_RUH_0017,SAL_RUH_003,VAN_RUH_003,True,3010.31,Promotional items ordered.
VIS_RUH_000899,2025-10-08,CUS_RUH_0019,SAL_RUH_003,VAN_RUH_003,True,5987.43,Promotional items ordered.
VIS_RUH_002069,2025-10-08,CUS_RUH_0043,SAL_RUH_002,VAN_RUH_002,True,3606.09,Promotional items ordered.
VIS_RUH_002312,2025-10-08,CUS_RUH_0048,SAL_RUH_002,VAN_RUH_002,False,0.0,Customer requested reschedule.
VIS_RUH_002361,2025-10-08,CUS_RUH_0049,SAL_RUH_001,VAN_RUH_001,False,0.0,Competitor promotion; no order.
VIS_RUH_002410,2025-10-08,CUS_RUH_0050,SAL_RUH_001,VAN_RUH_001,False,0.0,Shop closed at time of visit.
VIS_RUH_002557,2025-10-08,CUS_RUH_0053,SAL_RUH_001,VAN_RUH_001,True,9805.1,Standard visit; order processed.
VIS_RUH_003046,2025-10-08,CUS_RUH_0063,SAL_RUH_003,VAN_RUH_003,True,1160.03,Client satisfied with delivery.
VIS_RUH_003242,2025-10-08,CUS_RUH_0067,SAL_RUH_003,VAN_RUH_003,True,13758.0,Standard visit; order processed.
VIS_RUH_003438,2025-10-08,CUS_RUH_0071,SAL_RUH_002,VAN_RUH_002,True,2014.81,Invoice issued.
VIS_RUH_003535,2025-10-08,CUS_RUH_0073,SAL_RUH_002,VAN_RUH_002,True,3145.89,New SKUs added to order.
VIS_RUH_003584,2025-10-08,CUS_RUH_0074,SAL_RUH_002,VAN_RUH_002,False,0.0,Credit limit exceeded.
VIS_RUH_003633,2025-10-08,CUS_RUH_0075,SAL_RUH_001,VAN_RUH_001,True,885.91,Seasonal top-up order.
VIS_RUH_004023,2025-10-08,CUS_RUH_0083,SAL_RUH_001,VAN_RUH_001,True,943.32,Full order confirmed.
VIS_DMM_000068,2025-10-09,CUS_DMM_0002,SAL_DMM_003,VAN_DMM_003,True,8582.03,Paid on delivery.
VIS_DMM_000360,2025-10-09,CUS_DMM_0008,SAL_DMM_003,VAN_DMM_003,True,605.18,Seasonal top-up order.
VIS_DMM_000700,2025-10-09,CUS_DMM_0015,SAL_DMM_002,VAN_DMM_002,True,1305.91,Client satisfied with delivery.
VIS_DMM_000994,2025-10-09,CUS_DMM_0021,SAL_DMM_001,VAN_DMM_001,False,0.0,Customer not available.
VIS_DMM_001336,2025-10-09,CUS_DMM_0028,SAL_DMM_003,VAN_DMM_003,True,1100.27,Invoice issued.
VIS_DMM_001432,2025-10-09,CUS_DMM_0030,SAL_DMM_002,VAN_DMM_002,False,0.0,Customer not available.
VIS_DMM_001674,2025-10-09,CUS_DMM_0035,SAL_DMM_001,VAN_DMM_001,True,1437.96,Seasonal top-up order.
VIS_DMM_002307,2025-10-09,CUS_DMM_0048,SAL_DMM_002,VAN_DMM_002,True,3562.95,Full order confirmed.
VIS_DMM_002502,2025-10-09,CUS_DMM_0052,SAL_DMM_003,VAN_DMM_003,True,12507.3,Standard visit; order processed.
VIS_DMM_002940,2025-10-09,CUS_DMM_0061,SAL_DMM_003,VAN_DMM_003,True,572.62,Order placed successfully.
VIS_DMM_003623,2025-10-09,CUS_DMM_0075,SAL_DMM_003,VAN_DMM_003,True,3637.17,Paid on delivery.
VIS_DMM_003720,2025-10-09,CUS_DMM_0077,SAL_DMM_003,VAN_DMM_003,True,11454.31,Seasonal top-up order.
VIS_DMM_004109,2025-10-09,CUS_DMM_0085,SAL_DMM_001,VAN_DMM_001,True,666.36,Order placed successfully.
VIS_DMM_004158,2025-10-09,CUS_DMM_0086,SAL_DMM_003,VAN_DMM_003,False,0.0,Stock sufficient; no order needed.
VIS_DMM_004255,2025-10-09,CUS_DMM_0088,SAL_DMM_003,VAN_DMM_003,True,3786.49,Client satisfied with delivery.
VIS_DMM_004401,2025-10-09,CUS_DMM_0091,SAL_DMM_003,VAN_DMM_003,False,0.0,Credit limit exceeded.
VIS_DMM_004449,2025-10-09,CUS_DMM_0092,SAL_DMM_002,VAN_DMM_002,True,494.02,Seasonal top-up order.
VIS_DMM_004840,2025-10-09,CUS_DMM_0100,SAL_DMM_001,VAN_DMM_001,True,11986.08,Full order confirmed.
VIS_JED_000166,2025-10-09,CUS_JED_0004,SAL_JED_002,VAN_JED_002,True,11859.97,Order placed successfully.
VIS_JED_000800,2025-10-09,CUS_JED_0017,SAL_JED_002,VAN_JED_002,True,3341.4,Promotional items ordered.
VIS_JED_000849,2025-10-09,CUS_JED_0018,SAL_JED_003,VAN_JED_003,True,14475.55,Full order confirmed.
VIS_JED_000946,2025-10-09,CUS_JED_0020,SAL_JED_001,VAN_JED_001,True,1256.99,Standard visit; order processed.
VIS_JED_001335,2025-10-09,CUS_JED_0028,SAL_JED_003,VAN_JED_003,True,294.25,Order placed successfully.
VIS_JED_001580,2025-10-09,CUS_JED_0033,SAL_JED_002,VAN_JED_002,True,675.19,Full order confirmed.
VIS_JED_001727,2025-10-09,CUS_JED_0036,SAL_JED_002,VAN_JED_002,True,779.28,Promotional items ordered.
VIS_JED_002264,2025-10-09,CUS_JED_0047,SAL_JED_002,VAN_JED_002,True,376.45,Client satisfied with delivery.
VIS_JED_002655,2025-10-09,CUS_JED_0055,SAL_JED_002,VAN_JED_002,False,0.0,Customer requested reschedule.
VIS_JED_002851,2025-10-09,CUS_JED_0059,SAL_JED_001,VAN_JED_001,True,19066.05,Order placed successfully.
VIS_JED_002998,2025-10-09,CUS_JED_0062,SAL_JED_001,VAN_JED_001,True,634.85,Seasonal top-up order.
VIS_JED_003530,2025-10-09,CUS_JED_0073,SAL_JED_003,VAN_JED_003,True,3385.87,Invoice issued.
VIS_JED_003725,2025-10-09,CUS_JED_0077,SAL_JED_002,VAN_JED_002,True,510.5,Order placed successfully.
VIS_JED_003968,2025-10-09,CUS_JED_0082,SAL_JED_001,VAN_JED_001,True,3718.39,Order placed successfully.
VIS_JED_004066,2025-10-09,CUS_JED_0084,SAL_JED_003,VAN_JED_003,False,0.0,Order cancelled by customer.
VIS_JED_004163,2025-10-09,CUS_JED_0086,SAL_JED_003,VAN_JED_003,True,3176.06,Seasonal top-up order.
VIS_JED_004406,2025-10-09,CUS_JED_0091,SAL_JED_001,VAN_JED_001,True,824.08,Promotional items ordered.
VIS_JED_004504,2025-10-09,CUS_JED_0093,SAL_JED_002,VAN_JED_002,True,474.78,Client satisfied with delivery.
VIS_JED_004698,2025-10-09,CUS_JED_0097,SAL_JED_001,VAN_JED_001,True,796.3,New SKUs added to order.
VIS_RUH_000411,2025-10-09,CUS_RUH_0009,SAL_RUH_003,VAN_RUH_003,False,0.0,Competitor promotion; no order.
VIS_RUH_000508,2025-10-09,CUS_RUH_0011,SAL_RUH_002,VAN_RUH_002,True,579.63,Seasonal top-up order.
VIS_RUH_000605,2025-10-09,CUS_RUH_0013,SAL_RUH_001,VAN_RUH_001,True,3843.07,Promotional items ordered.
VIS_RUH_000850,2025-10-09,CUS_RUH_0018,SAL_RUH_003,VAN_RUH_003,False,0.0,Stock sufficient; no order needed.
VIS_RUH_001045,2025-10-09,CUS_RUH_0022,SAL_RUH_001,VAN_RUH_001,False,0.0,Customer not available.
VIS_RUH_001094,2025-10-09,CUS_RUH_0023,SAL_RUH_001,VAN_RUH_001,True,561.32,New SKUs added to order.
VIS_RUH_002020,2025-10-09,CUS_RUH_0042,SAL_RUH_002,VAN_RUH_002,False,0.0,No decision-maker present.
VIS_RUH_002459,2025-10-09,CUS_RUH_0051,SAL_RUH_002,VAN_RUH_002,False,0.0,No decision-maker present.
VIS_RUH_002802,2025-10-09,CUS_RUH_0058,SAL_RUH_002,VAN_RUH_002,True,607.61,Order placed successfully.
VIS_RUH_002851,2025-10-09,CUS_RUH_0059,SAL_RUH_002,VAN_RUH_002,True,3488.84,Repeat order; no issues.
VIS_RUH_003780,2025-10-09,CUS_RUH_0078,SAL_RUH_002,VAN_RUH_002,True,70.0,Invoice issued.
VIS_RUH_003974,2025-10-09,CUS_RUH_0082,SAL_RUH_002,VAN_RUH_002,True,1053.92,Repeat order; no issues.
VIS_RUH_004072,2025-10-09,CUS_RUH_0084,SAL_RUH_002,VAN_RUH_002,True,4551.26,Repeat order; no issues.
VIS_RUH_004121,2025-10-09,CUS_RUH_0085,SAL_RUH_001,VAN_RUH_001,True,8614.74,Repeat order; no issues.
VIS_RUH_004218,2025-10-09,CUS_RUH_0087,SAL_RUH_002,VAN_RUH_002,True,1047.72,Client satisfied with delivery.
VIS_RUH_004267,2025-10-09,CUS_RUH_0088,SAL_RUH_001,VAN_RUH_001,True,4962.76,Promotional items ordered.
VIS_RUH_004707,2025-10-09,CUS_RUH_0097,SAL_RUH_001,VAN_RUH_001,True,3749.36,Standard visit; order processed.
VIS_DMM_000165,2025-10-11,CUS_DMM_0004,SAL_DMM_001,VAN_DMM_001,False,0.0,Stock sufficient; no order needed.
VIS_DMM_000456,2025-10-11,CUS_DMM_0010,SAL_DMM_002,VAN_DMM_002,True,7276.11,Repeat order; no issues.
VIS_DMM_000603,2025-10-11,CUS_DMM_0013,SAL_DMM_003,VAN_DMM_003,True,70.0,Standard visit; order processed.
VIS_DMM_000847,2025-10-11,CUS_DMM_0018,SAL_DMM_001,VAN_DMM_001,True,1125.71,Invoice issued.
VIS_DMM_001723,2025-10-11,CUS_DMM_0036,SAL_DMM_003,VAN_DMM_003,True,4536.71,Repeat order; no issues.
VIS_DMM_001772,2025-10-11,CUS_DMM_0037,SAL_DMM_002,VAN_DMM_002,False,0.0,No decision-maker present.
VIS_DMM_002062,2025-10-11,CUS_DMM_0043,SAL_DMM_003,VAN_DMM_003,False,0.0,Cold-chain issue; order deferred.
VIS_DMM_002550,2025-10-11,CUS_DMM_0053,SAL_DMM_003,VAN_DMM_003,True,5094.38,Invoice issued.
VIS_DMM_003037,2025-10-11,CUS_DMM_0063,SAL_DMM_002,VAN_DMM_002,True,70.0,Invoice issued.
