schedule_date,sales_id,territory_id,customer_id,truck_group,shop_name,locality,gps_lat,gps_lng,rfm_segment_final,final_customer_score,rfm_combined,customer_rank,seasonality_score,territory_score,locality_score,rating_score,lifecycle_state,cold_truck_required,estimated_visit_minutes,estimated_travel_minutes,warehouse_to_customer_km,route_leg_km,cumulative_route_km,visit_cap,fallback_used,route_rank
2026-07-23,SAL_JED_002,TER_JED,CUS_JED_0082,normal,Al Othman Restaurant,Al Salamah,21.611034,39.118565,High,0.6276337083259087,0.4662841156438992,19,1.0,0.0,0.4112006206834904,1.0,Active,False,22,4,32.185,1.74,37.606,15,False,9
2026-07-23,SAL_JED_002,TER_JED,CUS_JED_0044,normal,Al Subaie Trading Hospitality Supplies,Al Zahra,21.595394,39.119167,High,0.6200679613279465,0.5721934037308248,21,0.9558823529411766,0.0,0.2942589395326358,0.75,Active,False,22,4,30.556,0.797,35.866,15,False,8
2026-07-23,SAL_JED_002,TER_JED,CUS_JED_0027,normal,Al Safa Al Hamra Banquet Kitchen,Al Hamra,21.55086,39.151315,High,0.6101615988915943,0.6171276634396562,23,0.6277017783857729,0.0,1.0,0.75,New,False,22,4,24.718,2.125,24.96,15,False,2
2026-07-23,SAL_JED_002,TER_JED,CUS_JED_0032,normal,Al Qahtani Trading Hyper Mini,Al Safa,21.606025,39.232384,High,0.6007473781956889,0.6408390337245161,24,0.9813725490196079,0.0,0.0,0.5,Dormant,False,22,4,29.26,8.795,54.27,15,False,15
2026-07-23,SAL_JED_002,TER_JED,CUS_JED_0017,normal,Al Mutairi Trading Banquet Kitchen,Al Rawdah,21.557509,39.162615,Medium,0.577181711038715,0.446999392251872,30,0.9598569157392688,0.0,0.3542487941618548,0.75,Active,False,22,4,25.033,1.383,26.343,6,False,3
2026-07-23,SAL_JED_002,TER_JED,CUS_JED_0003,normal,Al Rajhi Trading Hyper Mini,Al Salamah,21.609188,39.141335,Medium,0.4574558733483072,0.5419707499193522,51,0.6651583710407241,0.0,0.4112006206834904,0.0,Active,False,22,4,31.178,1.502,40.44,6,False,12
2026-07-23,SAL_JED_002,TER_JED,CUS_JED_0074,normal,Al Salamah Grill,Al Salamah,21.603262,39.128281,Medium,0.4443512178015009,0.318846528183769,53,0.7523084815321478,0.0,0.4112006206834904,0.5,Dormant,False,22,4,31.011,0.183,38.938,6,False,11
2026-07-23,SAL_JED_002,TER_JED,CUS_JED_0075,normal,Al Mutairi Trading Grill,Al Salamah,21.587338,39.155411,Low,0.2863513634397568,0.2998273147551777,76,0.2510012515644556,0.0,0.4112006206834904,0.5,Dormant,False,22,4,28.422,0.647,30.661,4,False,5
2026-07-23,SAL_JED_002,TER_JED,CUS_JED_0041,normal,Al Harbi Coffee House,Al Zahra,21.638407,39.154763,Low,0.2589651358825036,0.1908854075490685,77,0.2606169296987088,0.0,0.2942589395326358,0.75,Dormant,False,22,4,33.909,3.082,45.475,4,False,14
2026-07-25,SAL_JED_002,TER_JED,CUS_JED_0078,normal,Al Rajhi Grill,Al Rawdah,21.546889,39.1644,High,0.7167280794202567,0.7096434489265869,2,0.9914860681114552,0.0,0.3542487941618548,1.0,Active,False,22,4,23.853,2.612,27.477,15,False,4
2026-07-25,SAL_JED_002,TER_JED,CUS_JED_0076,normal,Al Tazaj Market,Al Hamra,21.505875,39.141398,High,0.7140371843969331,0.6133157394654238,3,0.9790362953692117,0.0,1.0,0.75,Active,False,22,4,20.584,20.584,20.584,15,False,1
2026-07-25,SAL_JED_002,TER_JED,CUS_JED_0056,normal,Al Qahtani Hospitality Supplies,Al Hamra,21.523712,39.168535,High,0.6727223872740236,0.5138195428456925,9,0.9739819004524888,0.0,1.0,0.75,Active,False,22,4,21.273,0.728,24.864,15,False,3
2026-07-25,SAL_JED_002,TER_JED,CUS_JED_0057,normal,Al Salamah Bakery,Al Salamah,21.588826,39.141526,High,0.6598614662571427,0.8234496367273644,10,0.6312051649928264,0.0,0.4112006206834904,1.0,Active,False,22,4,29.03,3.425,40.03,15,False,8
2026-07-25,SAL_JED_002,TER_JED,CUS_JED_0080,normal,Al Harbi Roastery,Al Salamah,21.590469,39.160688,High,0.6542177079398045,0.5757007710253877,11,0.9427244582043345,0.0,0.4112006206834904,1.0,Active,False,22,4,28.602,0.91,42.487,15,False,12
2026-07-25,SAL_JED_002,TER_JED,CUS_JED_0029,normal,Al Nakheel Fresh Oven,Al Salamah,21.586251,39.150321,High,0.6510808811605,0.6094608712597892,12,0.9705882352941178,0.0,0.4112006206834904,0.75,Active,False,22,4,28.465,0.597,41.114,15,False,10
2026-07-25,SAL_JED_002,TER_JED,CUS_JED_0025,normal,Al Jazeera Fresh Hospitality Supplies,Al Salamah,21.611142,39.160118,High,0.6440152348287658,0.603339163091192,15,0.9551983584131328,0.0,0.4112006206834904,0.75,Active,False,22,4,30.835,2.299,44.786,15,False,13
2026-07-25,SAL_JED_002,TER_JED,CUS_JED_0031,normal,Al Nada Oven,Al Salamah,21.584683,39.154458,High,0.6405479668369799,0.5085231335141164,16,0.9867288378766143,0.0,0.4112006206834904,1.0,Active,False,22,4,28.169,0.462,41.576,15,False,11
2026-07-25,SAL_JED_002,TER_JED,CUS_JED_0013,normal,Al Anazi Trading Hospitality Supplies,Al Salamah,21.585504,39.144608,High,0.6326483639131564,0.7923997188063915,18,0.7485613810741688,0.0,0.4112006206834904,0.5,At Risk,False,22,4,28.576,0.488,40.518,15,False,9
2026-07-25,SAL_JED_002,TER_JED,CUS_JED_0082,normal,Al Othman Restaurant,Al Salamah,21.611034,39.118565,High,0.6276337083259087,0.4662841156438992,19,1.0,0.0,0.4112006206834904,1.0,Active,False,22,4,32.185,1.74,36.605,15,False,7
2026-07-25,SAL_JED_002,TER_JED,CUS_JED_0044,normal,Al Subaie Trading Hospitality Supplies,Al Zahra,21.595394,39.119167,High,0.6200679613279465,0.5721934037308248,21,0.9558823529411766,0.0,0.2942589395326358,0.75,Active,False,22,4,30.556,5.964,34.864,15,False,6
2026-07-25,SAL_JED_002,TER_JED,CUS_JED_0012,normal,Al Zahrani Trading Hotel Kitchen,Al Hamra,21.518574,39.172904,High,0.6147111025330805,0.307182168097407,22,0.9727941176470589,0.0,1.0,1.0,At Risk,False,22,4,20.587,3.552,24.136,15,False,2
2026-07-25,SAL_JED_002,TER_JED,CUS_JED_0027,normal,Al Safa Al Hamra Banquet Kitchen,Al Hamra,21.55086,39.151315,High,0.6101615988915943,0.6171276634396562,23,0.6277017783857729,0.0,1.0,0.75,New,False,22,4,24.718,1.424,28.9,15,False,5
2026-07-25,SAL_JED_002,TER_JED,CUS_JED_0032,normal,Al Qahtani Trading Hyper Mini,Al Safa,21.606025,39.232384,High,0.6007473781956889,0.6408390337245161,24,0.9813725490196079,0.0,0.0,0.5,Dormant,False,22,4,29.26,7.493,52.279,15,False,14
2026-07-26,SAL_JED_002,TER_JED,CUS_JED_0087,normal,Al Hamra Grocery,Al Hamra,21.530642,39.156004,High,0.7384671540675736,0.7311212567614732,1,0.9867288378766143,0.0,1.0,0.5,Active,False,22,4,22.447,2.469,26.938,15,False,3
2026-07-26,SAL_JED_002,TER_JED,CUS_JED_0057,normal,Al Salamah Bakery,Al Salamah,21.588826,39.141526,High,0.6598614662571427,0.8234496367273644,10,0.6312051649928264,0.0,0.4112006206834904,1.0,Active,False,22,4,29.03,0.488,35.816,15,False,9
2026-07-26,SAL_JED_002,TER_JED,CUS_JED_0080,normal,Al Harbi Roastery,Al Salamah,21.590469,39.160688,High,0.6542177079398045,0.5757007710253877,11,0.9427244582043345,0.0,0.4112006206834904,1.0,Active,False,22,4,28.602,1.269,44.16,15,False,12
2026-07-26,SAL_JED_002,TER_JED,CUS_JED_0033,normal,Al Rashid Trading Supermarket,Al Zahra,21.595908,39.1499,High,0.6440199205028675,0.6780291840210686,14,0.9779411764705883,0.0,0.2942589395326358,0.5,New,False,22,4,29.501,3.65,42.891,15,False,11
2026-07-26,SAL_JED_002,TER_JED,CUS_JED_0031,normal,Al Nada Oven,Al Salamah,21.584683,39.154458,High,0.6405479668369799,0.5085231335141164,16,0.9867288378766143,0.0,0.4112006206834904,1.0,Active,False,22,4,28.169,1.738,34.305,15,False,7
2026-07-26,SAL_JED_002,TER_JED,CUS_JED_0013,normal,Al Anazi Trading Hospitality Supplies,Al Salamah,21.585504,39.144608,High,0.6326483639131564,0.7923997188063915,18,0.7485613810741688,0.0,0.4112006206834904,0.5,At Risk,False,22,4,28.576,1.023,35.328,15,False,8
2026-07-26,SAL_JED_002,TER_JED,CUS_JED_0082,normal,Al Othman Restaurant,Al Salamah,21.611034,39.118565,High,0.6276337083259087,0.4662841156438992,19,1.0,0.0,0.4112006206834904,1.0,Active,False,22,4,32.185,3.425,39.241,15,False,10
2026-07-26,SAL_JED_002,TER_JED,CUS_JED_0030,normal,Al Tazaj Fresh Kitchen,Al Safa,21.606528,39.22961,High,0.6242332625912959,0.6944066858900042,20,0.9882352941176472,0.0,0.0,0.5,Active,False,22,4,29.321,0.292,54.431,15,False,16
2026-07-26,SAL_JED_002,TER_JED,CUS_JED_0012,normal,Al Zahrani Trading Hotel Kitchen,Al Hamra,21.518574,39.172904,High,0.6147111025330805,0.307182168097407,22,0.9727941176470589,0.0,1.0,1.0,At Risk,False,22,4,20.587,20.587,20.587,15,False,1
2026-07-26,SAL_JED_002,TER_JED,CUS_JED_0032,normal,Al Qahtani Trading Hyper Mini,Al Safa,21.606025,39.232384,High,0.6007473781956889,0.6408390337245161,24,0.9813725490196079,0.0,0.0,0.5,Dormant,False,22,4,29.26,2.605,54.139,15,False,15
2026-07-26,SAL_JED_002,TER_JED,CUS_JED_0002,normal,Al Malki Baqala,Al Rawdah,21.572474,39.164947,Medium,0.5595583291689087,0.583161941755269,32,0.9695622435020521,0.0,0.3542487941618548,0.0,Active,False,22,4,26.557,2.056,32.568,6,False,6
2026-07-26,SAL_JED_002,TER_JED,CUS_JED_0028,normal,Al Qahtani Oven,Al Hamra,21.51945,39.135389,Medium,0.5591041649787473,0.5282751183292211,33,0.4926470588235294,0.0,1.0,1.0,Active,False,22,4,22.208,3.882,24.469,6,False,2
2026-07-26,SAL_JED_002,TER_JED,CUS_JED_0026,normal,Al Nakheel Fresh Catering Kitchen,Al Rawdah,21.556959,39.175763,Medium,0.5107378865169802,0.4604187406622033,43,0.6371517027863778,0.0,0.3542487941618548,1.0,Dormant,False,22,4,24.597,2.774,30.512,6,False,5
2026-07-26,SAL_JED_002,TER_JED,CUS_JED_0064,normal,Al Manar Fresh Catering Kitchen,Al Hamra,21.536128,39.161003,Medium,0.4944014886364247,0.4207463686498853,46,0.7536764705882353,0.0,1.0,0.0,Active,False,22,4,22.835,0.8,27.738,6,False,4
2026-07-26,SAL_JED_002,TER_JED,CUS_JED_0092,normal,Al Subaie Supermarket,Al Safa,21.582933,39.228145,Medium,0.4696653236100954,0.5054292936799699,50,0.8083120204603581,0.0,0.0,0.25,At Risk,False,22,4,26.702,2.486,51.534,6,False,14
2026-07-26,SAL_JED_002,TER_JED,CUS_JED_0097,normal,Al Rawabi Fresh Bakery,Al Safa,21.594751,39.207732,Medium,0.4568675685453652,0.4851167823259798,52,0.6260695187165776,0.0,0.0,0.75,Active,False,22,4,28.154,4.887,49.047,6,False,13
2026-07-27,SAL_JED_002,TER_JED,CUS_JED_0069,normal,Al Rajhi Trading Sweets & Bakery,Al Hamra,21.518873,39.155203,High,0.7078215076034661,0.7378200228786342,4,0.9589783281733746,0.0,1.0,0.25,New,False,22,4,21.267,1.831,22.418,15,False,2
2026-07-27,SAL_JED_002,TER_JED,CUS_JED_0058,normal,Al Saleh Mini Market,Al Zahra,21.589277,39.115146,High,0.7022366516505967,0.7458093839834147,5,0.9982900136798906,0.0,0.2942589395326358,0.75,Active,False,22,4,30.103,5.788,35.067,15,False,6
2026-07-27,SAL_JED_002,TER_JED,CUS_JED_0057,normal,Al Salamah Bakery,Al Salamah,21.588826,39.141526,High,0.6598614662571427,0.8234496367273644,10,0.6312051649928264,0.0,0.4112006206834904,1.0,Active,False,22,4,29.03,3.425,41.03,15,False,9
2026-07-27,SAL_JED_002,TER_JED,CUS_JED_0080,normal,Al Harbi Roastery,Al Salamah,21.590469,39.160688,High,0.6542177079398045,0.5757007710253877,11,0.9427244582043345,0.0,0.4112006206834904,1.0,Active,False,22,4,28.602,1.99,43.02,15,False,10
2026-07-27,SAL_JED_002,TER_JED,CUS_JED_0082,normal,Al Othman Restaurant,Al Salamah,21.611034,39.118565,High,0.6276337083259087,0.4662841156438992,19,1.0,0.0,0.4112006206834904,1.0,Active,False,22,4,32.185,1.74,37.605,15,False,8
2026-07-27,SAL_JED_002,TER_JED,CUS_JED_0044,normal,Al Subaie Trading Hospitality Supplies,Al Zahra,21.595394,39.119167,High,0.6200679613279465,0.5721934037308248,21,0.9558823529411766,0.0,0.2942589395326358,0.75,Active,False,22,4,30.556,0.797,35.864,15,False,7
2026-07-27,SAL_JED_002,TER_JED,CUS_JED_0012,normal,Al Zahrani Trading Hotel Kitchen,Al Hamra,21.518574,39.172904,High,0.6147111025330805,0.307182168097407,22,0.9727941176470589,0.0,1.0,1.0,At Risk,False,22,4,20.587,20.587,20.587,15,False,1
2026-07-27,SAL_JED_002,TER_JED,CUS_JED_0027,normal,Al Safa Al Hamra Banquet Kitchen,Al Hamra,21.55086,39.151315,High,0.6101615988915943,0.6171276634396562,23,0.6277017783857729,0.0,1.0,0.75,New,False,22,4,24.718,3.862,28.331,15,False,4
2026-07-27,SAL_JED_002,TER_JED,CUS_JED_0032,normal,Al Qahtani Trading Hyper Mini,Al Safa,21.606025,39.232384,High,0.6007473781956889,0.6408390337245161,24,0.9813725490196079,0.0,0.0,0.5,Dormant,False,22,4,29.26,2.84,52.98,15,False,13
2026-07-27,SAL_JED_002,TER_JED,CUS_JED_0028,normal,Al Qahtani Oven,Al Hamra,21.51945,39.135389,Medium,0.5591041649787473,0.5282751183292211,33,0.4926470588235294,0.0,1.0,1.0,Active,False,22,4,22.208,2.051,24.469,6,False,3
2026-07-27,SAL_JED_002,TER_JED,CUS_JED_0097,normal,Al Rawabi Fresh Bakery,Al Safa,21.594751,39.207732,Medium,0.4568675685453652,0.4851167823259798,52,0.6260695187165776,0.0,0.0,0.75,Active,False,22,4,28.154,2.343,50.14,6,False,12
2026-07-27,SAL_JED_002,TER_JED,CUS_JED_0009,normal,Al Shammari Trading Restaurant,Al Safa,21.574071,39.203395,Low,0.4047387042491271,0.5129779823422745,59,0.6651583710407241,0.0,0.0,0.0,Active,False,22,4,25.922,4.778,47.797,4,False,11
2026-07-27,SAL_JED_002,TER_JED,CUS_JED_0001,normal,Al Rashid Trading Hotel Kitchen,Al Rawdah,21.556264,39.158417,Low,0.2987639609901369,0.3958278311208879,75,0.01669316375198729,0.0,0.3542487941618548,1.0,Dormant,False,22,4,25.037,0.949,29.28,4,False,5
2026-07-28,SAL_JED_002,TER_JED,CUS_JED_0087,normal,Al Hamra Grocery,Al Hamra,21.530642,39.156004,High,0.7384671540675736,0.7311212567614732,1,0.9867288378766143,0.0,1.0,0.5,Active,False,22,4,22.447,0.483,22.867,15,False,2
2026-07-28,SAL_JED_002,TER_JED,CUS_JED_0031,normal,Al Nada Oven,Al Salamah,21.584683,39.154458,High,0.6405479668369799,0.5085231335141164,16,0.9867288378766143,0.0,0.4112006206834904,1.0,Active,False,22,4,28.169,3.345,40.443,15,False,10
2026-07-28,SAL_JED_002,TER_JED,CUS_JED_0013,normal,Al Anazi Trading Hospitality Supplies,Al Salamah,21.585504,39.144608,High,0.6326483639131564,0.7923997188063915,18,0.7485613810741688,0.0,0.4112006206834904,0.5,At Risk,False,22,4,28.576,0.246,29.356,15,False,6
2026-07-28,SAL_JED_002,TER_JED,CUS_JED_0044,normal,Al Subaie Trading Hospitality Supplies,Al Zahra,21.595394,39.119167,High,0.6200679613279465,0.5721934037308248,21,0.9558823529411766,0.0,0.2942589395326358,0.75,Active,False,22,4,30.556,2.851,32.208,15,False,7
2026-07-28,SAL_JED_002,TER_JED,CUS_JED_0002,normal,Al Malki Baqala,Al Rawdah,21.572474,39.164947,Medium,0.5595583291689087,0.583161941755269,32,0.9695622435020521,0.0,0.3542487941618548,0.0,Active,False,22,4,26.557,1.738,42.181,6,False,11
2026-07-28,SAL_JED_002,TER_JED,CUS_JED_0016,normal,Al Dana Fresh Supermarket,Al Rawdah,21.568213,39.147665,Medium,0.5283017797786518,0.5795268097296952,40,0.6202205882352942,0.0,0.3542487941618548,0.75,Active,False,22,4,26.659,1.268,27.317,6,False,4
2026-07-28,SAL_JED_002,TER_JED,CUS_JED_0014,normal,Al Shammari Hotel Kitchen,Al Rawdah,21.559252,39.155244,Medium,0.5254578693672649,0.4514251858751408,41,0.6982097186700768,0.0,0.3542487941618548,1.0,Active,False,22,4,25.458,3.182,26.049,6,False,3
2026-07-28,SAL_JED_002,TER_JED,CUS_JED_0066,normal,Al Noor Fresh Supermarket,Al Zahra,21.621269,39.120936,Medium,0.4409514011076097,0.4187680604136871,54,0.5633942766295708,0.0,0.2942589395326358,0.75,Active,False,22,4,33.153,2.883,35.091,6,False,8
2026-07-28,SAL_JED_002,TER_JED,CUS_JED_0009,normal,Al Shammari Trading Restaurant,Al Safa,21.574071,39.203395,Low,0.4047387042491271,0.5129779823422745,59,0.6651583710407241,0.0,0.0,0.0,Active,False,22,4,25.922,4.002,46.945,4,False,13
2026-07-28,SAL_JED_002,TER_JED,CUS_JED_0024,normal,Al Zahrani Restaurant,Al Safa,21.576695,39.218397,Low,0.3755322086107107,0.2524617432462338,65,0.6651583710407241,0.0,0.0,0.75,At Risk,False,22,4,26.058,1.578,48.523,4,False,14
2026-07-28,SAL_JED_002,TER_JED,CUS_JED_0084,normal,Al Baraka Al Zahra Supermarket,Al Zahra,21.608398,39.134549,Low,0.3534019564714017,0.4185798621776981,68,0.3551470588235294,0.0,0.2942589395326358,0.5,Active,False,22,4,31.323,2.007,37.098,4,False,9
2026-07-28,SAL_JED_002,TER_JED,CUS_JED_0100,normal,Al Nada Supermarket,Al Salamah,21.583778,39.143119,Low,0.351136016449637,0.3707349953923444,69,0.2890731874145007,0.0,0.4112006206834904,0.75,At Risk,False,22,4,28.446,1.793,29.11,4,False,5
2026-07-28,SAL_JED_002,TER_JED,CUS_JED_0035,normal,Al Manar Baqala,Al Rawdah,21.565659,39.165769,Low,0.3286193348757271,0.2408475278853998,71,0.4895181476846058,0.0,0.3542487941618548,0.5,Dormant,False,22,4,25.805,0.763,42.943,4,False,12
2026-07-28,SAL_JED_002,TER_JED,CUS_JED_0004,normal,Al Dossari Trading Grocery,Al Safa,21.583123,39.215464,Low,0.3282094778679868,0.2020774031098648,72,0.6579283887468031,0.0,0.0,0.5,Active,False,22,4,26.794,0.776,49.3,4,False,15
2026-07-28,SAL_JED_002,TER_JED,CUS_JED_0062,normal,Al Waha Restaurant,Al Hamra,21.528491,39.151944,Low,0.2080562659846547,0.0,78,0.02685421994884911,0.0,1.0,1.0,Churned,False,22,4,22.384,22.384,22.384,4,False,1
2026-07-29,SAL_JED_002,TER_JED,CUS_JED_0076,normal,Al Tazaj Market,Al Hamra,21.505875,39.141398,High,0.7140371843969331,0.6133157394654238,3,0.9790362953692117,0.0,1.0,0.75,Active,False,22,4,20.584,20.584,20.584,15,False,1
2026-07-29,SAL_JED_002,TER_JED,CUS_JED_0058,normal,Al Saleh Mini Market,Al Zahra,21.589277,39.115146,High,0.7022366516505967,0.7458093839834147,5,0.9982900136798906,0.0,0.2942589395326358,0.75,Active,False,22,4,30.103,1.68,59.903,15,False,15
2026-07-29,SAL_JED_002,TER_JED,CUS_JED_0065,normal,Al Baraka Fresh Sweets & Bakery,Al Hamra,21.527071,39.150674,High,0.6727711231494979,0.7933248666972742,8,0.5181372549019608,0.0,1.0,1.0,Dormant,False,22,4,22.29,1.885,26.749,15,False,4
2026-07-29,SAL_JED_002,TER_JED,CUS_JED_0056,normal,Al Qahtani Hospitality Supplies,Al Hamra,21.523712,39.168535,High,0.6727223872740236,0.5138195428456925,9,0.9739819004524888,0.0,1.0,0.75,Active,False,22,4,21.273,0.728,24.864,15,False,3
2026-07-29,SAL_JED_002,TER_JED,CUS_JED_0057,normal,Al Salamah Bakery,Al Salamah,21.588826,39.141526,High,0.6598614662571427,0.8234496367273644,10,0.6312051649928264,0.0,0.4112006206834904,1.0,Active,False,22,4,29.03,1.414,47.229,15,False,10
2026-07-29,SAL_JED_002,TER_JED,CUS_JED_0025,normal,Al Jazeera Fresh Hospitality Supplies,Al Salamah,21.611142,39.160118,High,0.6440152348287658,0.603339163091192,15,0.9551983584131328,0.0,0.4112006206834904,0.75,Active,False,22,4,30.835,1.941,50.368,15,False,12
2026-07-29,SAL_JED_002,TER_JED,CUS_JED_0031,normal,Al Nada Oven,Al Salamah,21.584683,39.154458,High,0.6405479668369799,0.5085231335141164,16,0.9867288378766143,0.0,0.4112006206834904,1.0,Active,False,22,4,28.169,7.622,45.815,15,False,9
2026-07-29,SAL_JED_002,TER_JED,CUS_JED_0059,normal,Al Rajhi Trading Food Store,Al Zahra,21.633724,39.130483,High,0.6361591399972826,0.6138919386394589,17,0.953921568627451,0.0,0.2942589395326358,0.75,Active,False,22,4,34.121,3.961,54.329,15,False,13
2026-07-29,SAL_JED_002,TER_JED,CUS_JED_0012,normal,Al Zahrani Trading Hotel Kitchen,Al Hamra,21.518574,39.172904,High,0.6147111025330805,0.307182168097407,22,0.9727941176470589,0.0,1.0,1.0,At Risk,False,22,4,20.587,3.552,24.136,15,False,2
2026-07-29,SAL_JED_002,TER_JED,CUS_JED_0027,normal,Al Safa Al Hamra Banquet Kitchen,Al Hamra,21.55086,39.151315,High,0.6101615988915943,0.6171276634396562,23,0.6277017783857729,0.0,1.0,0.75,New,False,22,4,24.718,2.646,29.395,15,False,5
2026-07-29,SAL_JED_002,TER_JED,CUS_JED_0060,normal,Al Shehri Trading Roastery,Al Rawdah,21.569105,39.202482,Medium,0.5861833903720352,0.6467335740104,28,0.8068836045056322,0.0,0.3542487941618548,0.5,Active,False,22,4,25.387,3.396,35.126,6,False,7
2026-07-29,SAL_JED_002,TER_JED,CUS_JED_0090,normal,Al Rajhi Catering Kitchen,Al Zahra,21.603848,39.110839,Medium,0.5092344653142117,0.5081880352890272,44,0.7551111908177907,0.0,0.2942589395326358,0.5,New,False,22,4,31.763,3.894,58.222,6,False,14
2026-07-29,SAL_JED_002,TER_JED,CUS_JED_0023,normal,Al Riyadh Hotel Kitchen,Al Salamah,21.597324,39.148653,Medium,0.4881118675734299,0.3703489542218126,49,0.6628407460545194,0.0,0.4112006206834904,1.0,Active,False,22,4,29.69,1.198,48.427,6,False,11
2026-07-29,SAL_JED_002,TER_JED,CUS_JED_0092,normal,Al Subaie Supermarket,Al Safa,21.582933,39.228145,Medium,0.4696653236100954,0.5054292936799699,50,0.8083120204603581,0.0,0.0,0.25,At Risk,False,22,4,26.702,3.067,38.193,6,False,8
2026-07-29,SAL_JED_002,TER_JED,CUS_JED_0043,normal,Al Rawdah Mini Market,Al Rawdah,21.554734,39.173507,Low,0.299249428606512,0.4364278888129203,74,0.04751131221719458,0.0,0.3542487941618548,0.75,Dormant,False,22,4,24.419,2.335,31.73,4,False,6
2026-07-30,SAL_JED_002,TER_JED,CUS_JED_0069,normal,Al Rajhi Trading Sweets & Bakery,Al Hamra,21.518873,39.155203,High,0.7078215076034661,0.7378200228786342,4,0.9589783281733746,0.0,1.0,0.25,New,False,22,4,21.267,1.831,22.418,15,False,2
2026-07-30,SAL_JED_002,TER_JED,CUS_JED_0050,normal,Al Shammari Trading Cafe,Al Zahra,21.604616,39.127275,High,0.6793707066798615,0.6873620318164951,7,1.0,0.0,0.2942589395326358,0.75,Active,False,22,4,31.189,1.324,39.311,15,False,10
2026-07-30,SAL_JED_002,TER_JED,CUS_JED_0080,normal,Al Harbi Roastery,Al Salamah,21.590469,39.160688,High,0.6542177079398045,0.5757007710253877,11,0.9427244582043345,0.0,0.4112006206834904,1.0,Active,False,22,4,28.602,3.67,33.383,15,False,7
2026-07-30,SAL_JED_002,TER_JED,CUS_JED_0073,normal,Al Ghamdi Trading Banquet Kitchen,Al Hamra,21.531841,39.149266,High,0.6490501629363437,0.5204537247143198,13,0.9695622435020521,0.0,1.0,0.5,Active,False,22,4,22.835,1.567,23.986,15,False,3
2026-07-30,SAL_JED_002,TER_JED,CUS_JED_0025,normal,Al Jazeera Fresh Hospitality Supplies,Al Salamah,21.611142,39.160118,High,0.6440152348287658,0.603339163091192,15,0.9551983584131328,0.0,0.4112006206834904,0.75,Active,False,22,4,30.835,0.789,45.867,15,False,14
2026-07-30,SAL_JED_002,TER_JED,CUS_JED_0013,normal,Al Anazi Trading Hospitality Supplies,Al Salamah,21.585504,39.144608,High,0.6326483639131564,0.7923997188063915,18,0.7485613810741688,0.0,0.4112006206834904,0.5,At Risk,False,22,4,28.576,1.752,35.135,15,False,8
2026-07-30,SAL_JED_002,TER_JED,CUS_JED_0044,normal,Al Subaie Trading Hospitality Supplies,Al Zahra,21.595394,39.119167,High,0.6200679613279465,0.5721934037308248,21,0.9558823529411766,0.0,0.2942589395326358,0.75,Active,False,22,4,30.556,2.851,37.986,15,False,9
2026-07-30,SAL_JED_002,TER_JED,CUS_JED_0012,normal,Al Zahrani Trading Hotel Kitchen,Al Hamra,21.518574,39.172904,High,0.6147111025330805,0.307182168097407,22,0.9727941176470589,0.0,1.0,1.0,At Risk,False,22,4,20.587,20.587,20.587,15,False,1
2026-07-30,SAL_JED_002,TER_JED,CUS_JED_0027,normal,Al Safa Al Hamra Banquet Kitchen,Al Hamra,21.55086,39.151315,High,0.6101615988915943,0.6171276634396562,23,0.6277017783857729,0.0,1.0,0.75,New,False,22,4,24.718,2.125,26.111,15,False,4
2026-07-30,SAL_JED_002,TER_JED,CUS_JED_0032,normal,Al Qahtani Trading Hyper Mini,Al Safa,21.606025,39.232384,High,0.6007473781956889,0.6408390337245161,24,0.9813725490196079,0.0,0.0,0.5,Dormant,False,22,4,29.26,7.493,53.36,15,False,15
2026-07-30,SAL_JED_002,TER_JED,CUS_JED_0053,normal,Al Othman Mini Market,Al Zahra,21.613995,39.12096,Medium,0.5985858529496942,0.5555356440974114,25,0.9898190045248869,0.0,0.2942589395326358,0.5,Active,False,22,4,32.398,1.23,40.541,6,False,11
2026-07-30,SAL_JED_002,TER_JED,CUS_JED_0091,normal,Al Baraka Hyper Mini,Al Safa,21.585607,39.238403,Medium,0.5806735465996553,0.5580325035149202,29,0.9415351506456242,0.0,0.0,0.75,Active,False,22,4,26.989,2.354,55.714,6,False,16
2026-07-30,SAL_JED_002,TER_JED,CUS_JED_0017,normal,Al Mutairi Trading Banquet Kitchen,Al Rawdah,21.557509,39.162615,Medium,0.577181711038715,0.446999392251872,30,0.9598569157392688,0.0,0.3542487941618548,0.75,Active,False,22,4,25.033,1.327,29.713,6,False,6
2026-07-30,SAL_JED_002,TER_JED,CUS_JED_0042,normal,Al Khaleej Hotel Kitchen,Al Zahra,21.626141,39.141317,Medium,0.5742170535236094,0.5046249577493941,31,0.8098039215686275,0.0,0.2942589395326358,1.0,Active,False,22,4,32.974,2.5,43.042,6,False,12
2026-07-30,SAL_JED_002,TER_JED,CUS_JED_0049,normal,Al Safa Fresh Food Store,Al Rawdah,21.55091,39.173309,Medium,0.5377387884191658,0.7155677710727305,38,0.553622668579627,0.0,0.3542487941618548,0.5,Active,False,22,4,24.014,2.275,28.386,6,False,5
2026-07-30,SAL_JED_002,TER_JED,CUS_JED_0088,normal,Al Khaleej Fresh Baqala,Al Salamah,21.618172,39.159051,Medium,0.429655694572952,0.5863600896648687,55,0.3466386554621849,0.0,0.4112006206834904,0.5,Active,False,22,4,31.62,2.036,45.078,6,False,13
